A,burntumber,rawumber,vandykebrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeresed,massicot,yellowochre,gamboge,naplesyellow,leadtinyellow..II,leadtinyellow..I,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblaxk,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,Linseedoil
482.7539004,17.60059892,18.01901235,482.7539004,18.05532583,19.50655943,18.60916866,20.65441377,19.90289874,18.72403024,31.07159601,20.92757325,16.24518567,19.83344298,20.35663076,20.36303536,46.25927579,20.90587221,26.70104426,30.29583054,35.19162203,70.25863409,30.74259833,28.60538808,20.09938951,43.76763598,21.504112,25.83051551,31.49485953,20.66666335,21.46605746,23.01348449,43.11815935,27.86867203,35.27506843,45.282356,26.60733806,32.32932351,25.97875412,21.88975624,23.14686193,17.81816893,27.57406023,17.49103666,19.28258482,15.81514446,16.8076716,16.75506679,18.51191816,52.70454627,57.71307124,98.04833673,112.163152,105.9203416,99.7615373,87.60503862
482.9638409,17.65391785,17.9786623,482.9638409,18.0373354,19.41262536,18.65618803,20.52939473,19.89562625,18.7382602,30.88606279,20.91955844,16.14952232,19.6671849,20.29494991,20.3391404,46.18977652,20.79255718,26.65732931,30.23781172,35.08750214,70.50154357,30.70020276,28.66948232,20.10005372,44.15868473,21.40410662,25.79326274,31.70241104,20.59227644,21.33887303,23.02714807,42.98844115,27.82918207,35.22929545,45.21579074,26.56405889,32.23288268,25.92230642,21.77669316,23.05611327,17.61863972,27.54318167,17.35980967,19.15348585,15.72791775,16.79065588,16.74312324,18.43870147,52.71932474,57.8373146,98.05419463,112.1540577,105.9225787,99.73529026,87.697279
483.173765,17.56372877,17.88007186,483.173765,17.9270693,19.44595785,18.60994333,20.51076278,19.83782815,18.8065081,30.90836358,21.00521757,16.16012506,19.50688273,20.3190304,20.3843728,46.28904285,20.90484184,26.78093303,30.35506996,35.02708181,70.49671263,30.70337866,28.80752892,20.12981356,44.54596546,21.46163266,25.95547146,31.8723633,20.68476375,21.4240838,23.12881471,42.97590737,27.78229755,35.06076536,45.28522415,26.43244026,32.29534026,25.82975637,21.85571172,23.01236413,17.62446959,27.46527957,17.28014892,19.16753176,15.73579831,16.714339,16.84109711,18.43023641,52.65026296,57.90170541,97.97297463,112.2352253,105.9198368,99.59880384,87.61580636
483.3836727,17.57537614,17.91835672,483.3836727,18.00391891,19.49543313,18.60023187,20.61249842,19.93964908,18.77081535,30.86270226,21.10556349,16.0827032,19.5226935,20.38148661,20.55425759,46.31494082,21.08586528,26.79102762,30.39281156,35.19210023,70.69010205,30.80324173,28.90611517,20.34007768,44.92960177,21.54179039,25.98876775,32.27835094,20.81637183,21.58216257,23.17039926,43.09468008,27.83710618,35.18118388,45.23629618,26.5476968,32.31585681,25.85429546,21.82726196,22.95951256,17.53585775,27.40148914,17.25465515,19.20996156,15.73466086,16.79690049,16.8848411,18.49850861,52.55225971,58.11063075,97.93998206,112.3003422,106.0158208,99.59804677,87.76722938
483.593564,17.49511642,17.94718614,483.593564,18.06259137,19.53384074,18.58626465,20.61336936,19.89234523,18.73985605,30.84476993,21.15821345,16.11128787,19.59187795,20.31570053,20.60035054,46.43469627,21.02230661,26.75460663,30.52550443,35.37866847,70.72637159,30.97763499,28.8724173,20.48950798,45.20618115,21.51349365,25.97171264,32.41670231,20.85549525,21.59963693,23.24566713,43.15510718,27.99030036,35.21356051,45.23057624,26.54746124,32.461234,25.88818529,21.90977708,23.03846091,17.54189903,27.39678776,17.23133304,19.29335742,15.87007452,16.85615958,16.85372615,18.55675936,52.64248774,58.19751267,97.58677141,112.2361786,106.0160983,99.68128203,87.82252781
483.8034389,17.56908693,17.98987801,483.8034389,18.0039851,19.51229406,18.47478674,20.64255705,19.88797876,18.73114048,30.82043361,21.18873781,16.16116238,19.65978285,20.32348238,20.64140669,46.51466926,20.94249935,26.77968893,30.51764568,35.5105891,70.60783422,30.92354256,28.94013324,20.51771228,45.6391211,21.42740809,25.95330369,32.58321522,20.81505112,21.60444307,23.35124067,43.2208136,28.09055908,35.24709518,45.2722155,26.5530672,32.35756222,25.83318147,21.86902681,23.02695909,17.43225415,27.4455681,17.31128428,19.343796,16.03601487,16.74742424,16.81977609,18.52649258,52.74637317,58.46852634,97.7289391,112.3753747,106.2495043,100.0503738,87.83889575
484.0132974,17.53486428,17.92886824,484.0132974,18.08010208,19.49451235,18.46825687,20.74562866,19.79812574,18.72975619,30.78199594,21.2645151,16.09187154,19.56928506,20.37532283,20.61748994,46.55463624,20.96204742,26.80933381,30.60037061,35.74009005,70.94778634,31.00384175,29.01512881,20.69184055,46.12161782,21.42853266,26.04430042,32.78457801,20.91507327,21.5687918,23.38221097,43.14632718,28.27089912,35.47295851,45.26625417,26.72002865,32.48144702,25.90114686,21.96086613,23.1227376,17.43778036,27.43489196,17.28594351,19.44036243,16.16242321,16.62715974,16.83797055,18.63342015,52.78229865,58.58870124,97.8157323,112.4805305,106.4100113,100.0219494,87.97510069
484.2231395,17.42812273,17.73062802,484.2231395,17.9881087,19.48676757,18.44789993,20.59731437,19.64777554,18.49077639,30.59067474,21.08111872,15.93690793,19.39887955,20.21304441,20.556372,46.39394965,20.73160775,26.76832621,30.55657611,35.58684465,70.8122318,30.82636353,28.87613792,20.51488934,46.34760433,21.18821724,25.89664993,32.74591237,20.75976313,21.4862801,23.22374946,42.85015332,28.21637743,35.33494702,45.09958241,26.64663972,32.23497319,25.63004426,21.74159961,22.86241202,17.18318889,27.14371132,17.13582301,19.31501372,16.1015779,16.43469992,16.64613545,18.53818927,52.560399,58.51817433,97.62954478,112.3751618,106.3823273,99.8376713,87.85758538
484.4329652,17.56624135,17.77676313,484.4329652,18.05442688,19.51641029,18.43729168,20.62108114,19.77803656,18.57217572,30.59657013,21.11034381,16.13657226,19.46536564,20.24503826,20.71796425,46.41867624,20.75416825,26.82531001,30.57813901,35.66393351,71.01968421,31.00265336,29.04620109,20.65716546,46.86880268,21.27389015,26.0886633,32.90441066,20.7962367,21.58578314,23.41417497,42.93208129,28.33253345,35.3957247,45.22256784,26.76235693,32.15005092,25.67432197,21.73837852,22.77860026,17.3127535,27.15048777,17.3199943,19.39577018,16.1311267,16.41728792,16.71828978,18.66498792,52.57401474,58.62870014,97.69389487,112.2011075,106.3176282,99.98833094,87.92587575
484.6427745,17.60726784,17.82935642,484.6427745,17.98781354,19.52319618,18.46963684,20.66897674,19.73889202,18.55619399,30.58471093,21.06213035,16.16002216,19.49886825,20.27931546,20.77865961,46.4698452,20.73598214,26.74817807,30.6772873,35.67019609,71.01092922,30.99023568,28.99575948,20.65080478,47.03820729,21.16542048,26.20805059,33.07450622,20.73450234,21.54934013,23.55180725,42.78099651,28.31445896,35.36719198,45.18206291,26.72438286,32.12518409,25.70817371,21.75029714,22.73921876,17.30420453,27.06136322,17.28443438,19.3346103,16.20080549,16.32303707,16.75466552,18.60098401,52.37141119,58.59356133,97.5080738,112.2295515,106.1921398,99.6752724,87.82679932
484.8525673,17.57576507,17.83331303,484.8525673,18.02070624,19.54274643,18.37660033,20.62461266,19.62867422,18.45058302,30.73325247,20.91912135,16.21634029,19.64173996,20.33128107,20.81706738,46.59670026,20.74479386,26.73955227,30.8291267,35.82035441,71.19147125,31.10433106,29.04547758,20.69223666,47.45639017,21.27354407,26.29202149,33.28307146,20.72266451,21.55428076,23.54992434,42.91434117,28.34510721,35.47011037,45.25504958,26.75108778,32.11421805,25.66951582,21.72272278,22.69223548,17.40220269,27.00887116,17.25324157,19.33610774,16.19874275,16.34476114,16.69894844,18.60054229,52.31619545,58.628357,97.65464207,112.4544097,106.2769665,99.69013025,87.76458845
485.0623438,17.6399031,18.0195758,485.0623438,18.09930998,19.51225358,18.35856301,20.6293506,19.68575143,18.48044819,30.76681608,20.86487043,16.13769697,19.76408267,20.4307166,20.86913773,46.57604794,20.77227588,26.81611566,30.91219652,35.99957678,71.33333801,31.20225594,29.23485577,20.77706929,47.87447594,21.36128005,26.22722841,33.49391238,20.74953644,21.48129052,23.61160799,43.06604843,28.51946941,35.58938998,45.29515679,26.88152809,31.96364729,25.80119999,21.53536246,22.65485619,17.40596159,27.1140082,17.30968431,19.33513144,16.2197694,16.47650881,16.77738261,18.69953773,52.35636739,58.68126434,97.79743074,112.458993,106.2641025,99.7894994,87.85655329
485.2721039,17.79995064,18.17724631,485.2721039,18.21956257,19.67187733,18.62147966,20.75696617,19.84463474,18.75721188,31.12584516,20.921109,16.37755411,20.02856784,20.67797972,21.02448406,46.77377859,20.90155156,27.05882832,31.30011595,36.3097899,71.70160231,31.40506258,29.59588269,21.04101475,48.51008372,21.5864113,26.37257162,33.86249022,20.92582374,21.66656189,23.9005341,43.28405556,28.72767192,35.7901207,45.5566188,27.03088912,32.09585941,25.93247094,21.72645656,22.74961351,17.72666844,27.28961779,17.5528633,19.36763103,16.36998724,16.58098644,16.80415083,18.86792672,52.75189521,58.88181484,98.03459339,112.7304402,106.4916159,100.0287541,87.93561876
485.4818475,17.77491915,18.07411239,485.4818475,18.13785407,19.64600278,18.56279854,20.70056946,19.80010289,18.77377738,31.00529968,20.95270703,16.31596238,19.93976874,20.58994533,21.05674914,46.63956106,20.94381553,27.10845495,31.26072826,36.28327168,71.78131988,31.35206823,29.77665588,21.02210693,48.89777141,21.58562025,26.47126919,34.25277614,20.91234885,21.62384216,23.872064,43.2673149,28.56718078,35.83084439,45.52454372,26.97941271,31.96298364,25.86133531,21.65172914,22.62684968,17.70147766,27.2788369,17.46452493,19.3149387,16.14032636,16.49448525,16.81867862,18.87105649,52.64299872,58.95613776,98.29589184,112.8423877,106.4677588,99.92944536,87.9736673
485.6915748,17.67896034,18.00096987,485.6915748,18.11207493,19.52458974,18.53669594,20.70112109,19.80832083,18.8663838,30.96686074,20.97113622,16.17955862,19.84269682,20.57325846,21.08947228,46.54417947,20.93917056,27.08604616,31.30803819,36.34283025,71.74402222,31.36525499,29.80605396,21.01624395,49.17001197,21.57934456,26.40122353,34.58867888,20.77584154,21.5994307,23.8952766,43.27582002,28.5322483,35.85508136,45.42021641,26.87123923,31.90981897,25.83525347,21.64580099,22.55983518,17.77009403,27.20168494,17.38685046,19.33279579,16.02736306,16.54501161,16.7672791,18.74983859,52.58528719,58.79098649,98.13755563,112.6821598,106.2743365,99.69262466,88.15732613
485.9012857,17.67222382,17.94874583,485.9012857,17.99779973,19.52047385,18.44512317,20.53692551,19.78188475,18.83801718,30.93955667,20.94315129,16.14027697,19.81319452,20.46297261,21.12070693,46.49404885,20.84727582,27.033905,31.27016962,36.25088577,71.71736714,31.35997775,29.82866053,20.96284153,49.40099298,21.57953542,26.35087101,34.6456729,20.81608052,21.55641083,23.93927391,43.27738404,28.46442419,35.66172388,45.40650625,26.82114732,31.73420688,25.65913667,21.41812121,22.40269069,17.72665819,27.11129224,17.39799137,19.25477002,15.99964054,16.54346908,16.73092708,18.68747346,52.54839851,58.68580207,98.03898897,112.5932282,106.3107808,99.73658573,88.04390009
486.1109801,17.76939943,18.15029672,486.1109801,18.26348413,19.60710075,18.46788193,20.62778022,20.04254207,18.98455842,31.09881182,21.00594462,16.16342486,19.94711847,20.69855083,21.22474705,46.6943638,20.98755451,27.13765081,31.3936229,36.46485183,72.09691075,31.62580514,29.99455129,21.18392443,49.8767635,21.74257378,26.42715496,35.06133927,20.92543807,21.70180809,24.12605708,43.55102173,28.58426342,35.71894221,45.64886052,26.84534488,31.9284733,25.76795783,21.57535475,22.56358109,17.84648985,27.38116318,17.4551734,19.36649208,16.03759781,16.56891821,16.80645237,18.69858385,52.86757585,58.82585706,98.02497069,112.4960501,106.3779515,100.0266457,88.12067327
486.3206582,17.72735091,18.01150958,486.3206582,18.07669859,19.5174547,18.30626993,20.58264089,19.83437705,18.91381399,30.97352119,20.89488272,15.89844951,19.71493905,20.66226622,21.1130629,46.611553,20.9089243,27.12274538,31.3358954,36.34992288,72.13671647,31.60178311,29.97803536,21.05723494,50.04068674,21.6171499,26.32812742,35.27796967,20.83640434,21.66401155,24.04752708,43.49308213,28.35174998,35.66904734,45.40081937,26.58837594,31.76374059,25.64369919,21.58201776,22.48456977,17.61896572,27.20778433,17.27537,19.15378347,15.96662729,16.4657518,16.56099769,18.55456337,52.78082451,58.80832682,97.98444148,112.5043351,106.3310034,99.88637036,88.10870098
486.5303199,17.62003417,18.00596879,486.5303199,18.01981045,19.55831613,18.2795947,20.47119022,19.76847298,18.82158224,30.8456239,20.73592596,15.74325191,19.62955002,20.57038876,20.9938534,46.48118097,20.87355478,27.14382493,31.25620343,36.33080207,72.13995377,31.5054095,30.0886091,21.00910173,50.47691819,21.57143307,26.25221973,35.44262915,20.74340946,21.57430268,24.01471042,43.47568482,28.28744956,35.56658512,45.2577699,26.40143953,31.62385131,25.5605308,21.42738982,22.33818204,17.52798153,27.08750177,17.1595459,19.05939758,15.813473,16.34294447,16.48552478,18.48564406,52.77575842,58.87694655,98.05766681,112.4568714,106.3608598,100.0497399,88.16724096
486.7399652,17.60608616,18.08173477,486.7399652,18.029443,19.65768703,18.39375535,20.47822692,19.79212766,18.95768431,30.8107903,20.92725528,15.70036649,19.63475008,20.60563579,21.11778261,46.60893179,20.98032836,27.3133248,31.33627514,36.52688896,72.36444182,31.61319271,30.23044653,21.09082751,50.99792451,21.65727517,26.26938688,35.7656726,20.83963727,21.61731689,24.16984724,43.64682909,28.30614292,35.61075056,45.25983763,26.31509335,31.58339142,25.6210694,21.34464071,22.33941209,17.45094089,27.12106744,17.2117493,19.1418011,15.86215287,16.3365179,16.56281793,18.51831802,52.94064466,58.89264226,98.19975679,112.4328285,106.4612982,100.3221218,88.26817139
486.9495941,17.73232481,18.05897684,486.9495941,18.10356813,19.78380145,18.50405892,20.48662677,19.83731101,18.9411519,30.90730826,21.04753543,15.94734349,19.55436399,20.56124102,21.28345386,46.69102109,20.99651856,27.48552168,31.46129282,36.78327799,72.52444905,31.69870685,30.3283969,21.23005509,51.37216561,21.69507862,26.4313391,36.11557178,20.98649244,21.72670797,24.30923649,43.73004816,28.53433114,35.79545612,45.24105612,26.45438255,31.64248304,25.52283988,21.51510703,22.39951033,17.54808798,27.07866071,17.23938326,19.11548592,15.91493864,16.36201486,16.48365771,18.57512803,52.92599229,58.92665147,98.14040442,112.2921866,106.2656589,100.4759913,88.25598174
487.1592066,17.57152499,17.81847942,487.1592066,17.95490072,19.80076554,18.31013475,20.30808568,19.67879984,18.75884031,30.73029916,20.98469575,15.70032165,19.29157662,20.38069347,21.05730354,46.53406355,20.79902647,27.36428774,31.2285502,36.65511684,72.51484585,31.59703061,30.1487223,21.03432848,51.5962721,21.51647499,26.37828384,36.1776423,20.90840535,21.61931312,24.2554541,43.61100912,28.40283748,35.6556467,45.10246438,26.32255008,31.46835927,25.3117573,21.37719555,22.2333189,17.36656326,26.98915665,17.06882185,19.05402108,15.72032864,16.19967197,16.38468168,18.44424755,52.77366157,58.87365035,98.06547783,112.067019,106.0549731,100.3172537,88.16608441
487.3688027,17.61773853,17.89820925,487.3688027,18.04490695,19.75439861,18.35907996,20.35204174,19.74114674,18.70335789,30.75230831,20.9992567,15.72642898,19.2640793,20.47725286,21.12375886,46.72457863,20.90436674,27.33746959,31.48699653,36.93706124,72.57734759,31.70158962,30.31281511,21.10096346,52.04921408,21.5020644,26.38824281,36.33003818,20.9653908,21.73596269,24.39544463,43.81516527,28.50047145,35.61149216,45.1723098,26.26275902,31.44135119,25.36195883,21.36174724,22.18636279,17.38035003,27.04538303,17.0764295,19.02341873,15.77960008,16.2346356,16.3770796,18.44535347,53.00116758,58.83722718,98.14370157,112.0300834,106.1281462,100.4402567,88.19056303
487.5783824,17.68737328,17.95462665,487.5783824,18.23550875,19.86346296,18.48831893,20.45851166,19.79238724,18.66056408,30.80798263,21.0619765,15.8423911,19.43315354,20.63259014,21.21064366,46.96220553,21.05149704,27.55831846,31.73571346,37.12611948,72.96744635,31.80255395,30.59415822,21.27053404,52.49313405,21.61201239,26.63791783,36.53796659,21.16307885,21.95148173,24.45965625,44.01036435,28.6689783,35.73289432,45.3157358,26.46003851,31.42344728,25.30621198,21.44548129,22.10840214,17.41854528,27.18632479,17.14064955,19.08342193,15.84662632,16.296863,16.38574837,18.60174687,53.14096014,58.98415484,98.2816401,112.1380921,106.2476584,100.549873,88.1514776
487.7879457,17.55621396,17.95987317,487.7879457,18.27204132,19.94047427,18.52276668,20.54251669,19.79297926,18.68659274,30.77723784,21.16480669,15.87345693,19.45840953,20.81246648,21.26604459,46.96485537,21.18941612,27.61457653,31.80652575,37.28828893,73.02376075,31.82661178,30.64498237,21.35414311,52.93250663,21.6200003,26.78087164,36.87089798,21.1530674,21.96717092,24.51066552,44.07655955,28.64747239,35.77354374,45.2738593,26.41614594,31.45903204,25.31733774,21.51154651,22.03599115,17.47931623,27.1826461,17.15750894,19.13046335,15.82445348,16.3766847,16.32762739,18.65066031,53.17946249,59.13688226,98.32591281,112.2410087,106.2528406,100.4606325,88.27088893
487.9974927,17.46241361,17.84217885,487.9974927,18.08737486,19.79043971,18.51614724,20.37889946,19.63711203,18.64225346,30.73426267,21.19727056,15.74096441,19.29742897,20.7093369,21.25466824,46.88705805,21.17583996,27.60245538,31.78495005,37.31906907,72.98520273,31.66732223,30.62593391,21.35599597,53.16878977,21.53786216,26.75698873,36.94582387,21.02235196,21.93104156,24.3844447,44.06714352,28.46774935,35.77200404,45.09559866,26.35750306,31.26778312,25.24546323,21.36561569,21.81870459,17.40763464,26.99940571,17.08756512,18.99419396,15.74860674,16.39045595,16.28271507,18.54580805,53.16376614,59.10602857,98.38025264,112.1644588,106.241703,100.3793377,88.11777318
488.2070232,17.48620669,18.01759729,488.2070232,18.34290696,19.94985897,18.69260553,20.42198133,19.84969405,18.68430108,30.81905721,21.31840675,15.95369942,19.50292427,20.81145831,21.39498153,47.18864606,21.37943227,27.73103829,32.10203083,37.66541722,73.16671841,31.74045731,30.82326403,21.63093621,53.68386972,21.69307999,26.86230332,37.3336642,21.13650173,22.01285157,24.57720127,44.1614929,28.69152454,35.865697,45.2125589,26.50094281,31.41227209,25.33751743,21.32761916,21.93553128,17.59430599,27.22014928,17.20546801,19.07409488,15.84916793,16.57870508,16.47342807,18.56986223,53.26973757,59.19964982,98.43937626,112.2294389,106.3231168,100.436817,88.11200579
488.4165374,17.37394244,17.88628057,488.4165374,18.31922899,19.83460125,18.67273491,20.38768995,19.8931406,18.73935779,30.90666852,21.4999905,16.00167225,19.41421583,20.87120708,21.57521014,47.26981734,21.36765672,27.78386573,32.17912093,37.76733324,73.41278639,31.89344465,30.88476245,21.76175485,54.01778456,21.66827135,26.91448503,37.51807911,21.16733493,21.97838742,24.52513972,44.15039283,28.791545,35.87010914,45.26158488,26.58784704,31.40823837,25.22460321,21.37393822,21.9326222,17.65676829,27.32821945,17.29259965,19.08383005,15.81708061,16.65690131,16.43588753,18.50989099,53.41718872,59.15119517,98.22793082,112.2529893,106.2774882,100.3794765,88.0738071
488.6260352,17.3433456,17.86902094,488.6260352,18.41539753,19.87252439,18.61563229,20.34518559,19.97519002,18.65005449,31.01831273,21.47624137,16.02455989,19.35641156,20.90228061,21.62009935,47.28109471,21.42921694,27.75902055,32.25891704,37.89979961,73.45463009,31.9554387,30.92752143,21.86725345,54.3113259,21.64989024,26.94284456,37.73229806,21.13351471,22.10337388,24.59256877,44.18841087,28.89249322,35.9246159,45.21317567,26.65596927,31.48272496,25.20546261,21.39175501,21.86042308,17.77786184,27.37310497,17.20705356,19.0596585,15.73905066,16.62142864,16.42875983,18.59902925,53.44507809,59.1518474,98.05923082,112.2426923,106.3454084,100.3531298,88.04229151
488.8355166,17.28716216,17.83582741,488.8355166,18.33069886,19.82730243,18.49144926,20.43091834,19.85964182,18.56910362,30.98223385,21.34893617,15.88457943,19.32033658,20.97548201,21.61937755,47.21734064,21.41740101,27.64302158,32.36125879,37.97122163,73.6420351,31.96524594,30.99048959,21.87562115,54.66828206,21.68405632,26.8624067,37.90612219,21.07702242,22.07980624,24.6448715,44.19116309,28.82049065,35.94724947,45.14772525,26.51992474,31.48530845,25.19332641,21.23225146,21.79085516,17.77877338,27.35932894,17.14323876,19.12041083,15.69795752,16.52021921,16.46616249,18.49328971,53.69536616,59.23523405,98.17385022,112.615725,106.7060839,100.3595719,88.18013931
489.0449816,17.25635873,17.82395657,489.0449816,18.37267644,19.72334325,18.46412975,20.31778977,19.80467587,18.55384341,30.9162531,21.22576802,15.86788353,19.24709384,20.94810444,21.6979272,47.20868135,21.38811862,27.65922525,32.39371699,38.02155655,73.66931238,31.92040416,31.14331321,21.84507054,55.00507608,21.71061739,26.8964501,38.20545951,20.98528357,22.09572812,24.58279671,44.21610249,28.83002689,36.04136165,45.02276894,26.45266033,31.43974989,25.19790413,21.10190751,21.6364689,17.63344632,27.32450823,17.02830228,19.00954596,15.67223427,16.50517257,16.40422783,18.32894246,53.63605568,59.28329761,98.24707496,112.6823822,106.7652377,100.5024164,88.25034715
489.2544302,17.22658013,17.88693558,489.2544302,18.37251102,19.811968,18.54624758,20.34982092,19.8203157,18.68983651,31.06007998,21.19486929,15.98825061,19.36254855,21.05087142,21.76908689,47.3140484,21.41879642,27.88670081,32.42085987,38.20738302,73.90649008,32.1581681,31.33075424,21.97991856,55.41142435,21.78239104,26.9785751,38.64673305,21.01868059,22.25575796,24.73226048,44.16639058,28.96950219,36.18228252,44.97982204,26.52143403,31.44934379,25.20385351,21.12657465,21.59331558,17.68314729,27.34545663,17.16245934,19.14383874,15.68575073,16.63858882,16.42760064,18.3208596,53.65934591,59.41566081,98.1623576,112.7110469,106.9737752,100.5643047,88.37091973
489.4638624,17.14906417,17.86108797,489.4638624,18.30377021,19.79188751,18.52018688,20.31413851,19.80624617,18.56114557,31.12439734,21.15575313,15.94568382,19.26383084,20.9318202,21.86440757,47.32060613,21.39103822,27.86974982,32.32814054,38.17973625,73.91523413,32.23426495,31.27270107,21.95864601,55.68781883,21.77182789,26.92166339,38.78337028,20.9456605,22.17677328,24.91829299,43.99851955,28.93612676,36.13199395,44.84443659,26.39536915,31.47004197,25.14424754,20.93964748,21.63788282,17.64783332,27.27539449,17.16285264,18.9919493,15.6181819,16.53589225,16.51158101,18.29692782,53.59192058,59.52132261,98.04146803,112.8102599,107.0695939,100.6091805,88.30515424
489.6732783,17.25923495,17.919947,489.6732783,18.34714839,19.78514753,18.56958365,20.28539505,19.87509008,18.58172275,31.28146508,21.14520675,15.92606578,19.29922076,20.82154748,21.96195316,47.44109303,21.46541461,28.05311453,32.48239913,38.37523355,74.02143682,32.35562442,31.43755097,22.08373106,56.15063369,21.75945363,26.84775033,39.07422012,20.98731789,22.31188432,25.02092736,44.15041115,28.99029949,36.17483473,44.89797495,26.33343962,31.48432522,25.16176524,20.82731699,21.72277602,17.62765945,27.32316835,17.11824252,19.10738451,15.65819562,16.62845224,16.56076351,18.25061211,53.68540401,59.56783271,97.99473429,112.7036908,107.0965502,100.6361916,88.27084146
489.8826778,17.18626492,17.94184341,489.8826778,18.36911943,19.8756539,18.55217169,20.39245295,19.87252085,18.50299949,31.31133522,21.14623379,16.06869082,19.40451519,20.76811069,21.99796095,47.57150158,21.40273294,28.14526049,32.59085201,38.6185307,74.07072987,32.42305411,31.66860556,22.22754669,56.5885202,21.92025105,26.9387797,39.34216237,21.03755293,22.35887796,25.22284455,44.15565605,29.14578181,36.32847711,44.86696097,26.27308377,31.55299091,25.16629558,20.83729459,21.76349587,17.65509236,27.28392874,17.24199211,19.12043493,15.70145635,16.62611679,16.60803756,18.35966892,53.73595585,59.74791793,98.09813635,112.8504842,107.2598916,100.8773565,88.45902768
490.0920609,17.06892514,17.84131856,490.0920609,18.19608895,19.72169349,18.48866995,20.34312838,19.69603207,18.46964885,31.18209353,21.12169482,15.90579453,19.26764452,20.58163163,21.92923876,47.40475303,21.24979785,28.04721701,32.49215235,38.52182062,73.99605437,32.35930476,31.69414853,22.07637104,56.79366944,21.81093095,26.91714525,39.3745654,20.863193,22.1902404,25.05819734,44.11463257,29.05428742,36.33070274,44.75086231,26.08547038,31.35912161,25.0351888,20.71070397,21.47151659,17.50807723,27.16712726,17.05928298,19.07301567,15.5768386,16.45483667,16.5171281,18.34388445,53.77919242,59.64070952,98.10294259,112.7688773,107.2735074,100.8979966,88.5689856
490.3014276,17.20637024,17.93734755,490.3014276,18.32697896,19.82524915,18.54730684,20.44768557,19.7707251,18.55120215,31.34427906,21.12347948,15.95637467,19.35735671,20.64260271,21.98698828,47.56292709,21.45655803,28.23158976,32.61638856,38.7487973,74.15387549,32.49552269,31.89225845,22.11744024,57.32978225,21.99926253,27.01314207,39.75351071,20.95483532,22.42779621,25.27775566,44.27150035,29.20708843,36.49525489,44.69765019,26.10322443,31.37455893,25.06234762,20.81048607,21.48841022,17.55197664,27.22078994,17.01216317,19.15660677,15.74076375,16.55826947,16.60041783,18.59721537,53.86732752,59.74025249,98.33552021,112.9596821,107.6189119,101.080692,88.87283318
490.5107779,17.26767755,17.96435996,490.5107779,18.34850864,19.79437429,18.57480182,20.43033529,19.83194693,18.60637568,31.33804983,21.14688833,16.00508567,19.35601006,20.6510304,22.08484254,47.54164006,21.49381741,28.39704543,32.82128639,38.80885161,74.29945946,32.5063823,32.02323351,22.23750344,57.75544601,21.99280219,27.07337911,40.05308585,20.97001956,22.35597072,25.27438111,44.2885054,29.36309086,36.66181501,44.65258172,26.03092758,31.30915169,25.01233089,20.79239429,21.4776284,17.58707017,27.22609044,17.06670177,19.14459463,15.898218,16.66979352,16.6658093,18.47363309,53.94411814,59.88543624,98.39673274,112.9735539,107.6997175,101.1211271,88.86301672
490.7201119,17.22823301,17.97316558,490.7201119,18.32973421,19.76358145,18.69949238,20.37837399,19.87396226,18.59550471,31.34880236,21.18870254,16.03987149,19.45089433,20.68388962,22.15921116,47.70015737,21.55520094,28.5344678,32.87848683,38.86573059,74.48593435,32.66118557,32.10381513,22.34622163,58.20027623,21.91904137,27.13803268,40.25489392,21.0063059,22.47445594,25.35042522,44.38833183,29.27995202,36.69487454,44.70603398,26.09881816,31.33506118,25.01878129,20.83815194,21.37872203,17.5354036,27.28597607,17.12943692,19.10114613,15.85471659,16.67998993,16.64343036,18.58911157,53.98524378,60.07644912,98.67693477,113.1296496,107.8110597,101.3958333,89.09627153
490.9294295,17.27530631,18.05465618,490.9294295,18.30540007,19.75462991,18.70080771,20.5083072,19.95053915,18.55463411,31.28790133,21.22369993,16.02407939,19.46585073,20.65905263,22.26421227,47.79332922,21.61457126,28.61356579,33.02810375,38.98982618,74.48982593,32.76868603,32.15957281,22.50972193,58.55517686,21.85763829,27.24299874,40.35575721,21.03008378,22.42722072,25.42916834,44.40479733,29.31051414,36.61294367,44.65449437,26.02985697,31.31830964,24.97508762,20.86488195,21.40415577,17.59878088,27.31877025,17.17904659,19.10523815,15.91844792,16.70118757,16.70632209,18.70579268,54.08286313,60.01831477,98.48267549,113.1747216,107.8964383,101.4969858,89.08321955
