A,burntumber,rawumber,vandykebrown,burntsienna,rawsienna,redochre,redlead,cadmiumred,alizarin,madderlake,lacdye,carminelake,vermilion,realgar,yellowlakeresed,massicot,yellowochre,gamboge,naplesyellow,leadtinyellowII,leadtinyellowI,saffron,orpiment,cobaltyellow,cadmiumyellow,chromegreen,cobaltgreen,cadmiumgreen,greenearth,viridian,phthalogreen,verdigris,malachite,bluebice,cobaltblue,azurite,egyptianblue,ultramarine,Phthaloblue,smalt,indigo,mayablue,prussianblue,cobaltviolet,ivoryblack,vineblack,boneblack,lampblack,gypsum,chalk,leadwhite,zincwhite,titaniumwhite,lithopone,cardboard
413.0024646,14.96256961,17.73275201,15.45983527,18.18583481,20.82430224,20.03943112,21.7104605,19.00238421,16.90494848,39.71706292,17.02707659,23.08846577,27.21122745,21.89511154,23.78455434,25.87156958,25.200907,19.29624196,24.92538931,25.63981793,31.07847878,27.15495682,28.14490313,22.68748541,23.50195072,32.06842509,23.90793291,21.70879322,30.70584214,35.29002301,22.36361666,16.67152956,53.99438127,56.63159825,73.10055354,47.01057054,53.55588716,64.15310614,23.55030178,66.48771216,25.93867752,31.77498416,25.21966388,96.43827737,15.59530161,17.64313582,16.83992464,19.64095168,114.3452599,109.9778252,134.8740371,124.2318017,124.1926206,116.9387109,116.3221853
413.2178378,14.91671338,17.47648294,15.74528329,17.54358687,20.31980753,20.17168787,21.29076871,19.18026817,17.04685409,39.28607962,17.10291043,23.54243301,27.35017206,21.69011895,23.13530853,26.60957377,25.21716715,18.95808868,24.63287193,25.29695536,31.12517748,27.3853607,28.73480444,22.08496831,23.69300769,31.92142293,23.92664394,21.84764952,30.56256828,35.02538902,22.29896439,16.61558857,53.22160256,56.24127956,72.79099171,46.78085247,53.42414187,63.1832633,23.13940024,65.53885686,26.13820955,31.64932466,25.68771302,96.08874086,15.54847236,17.19170039,16.55748638,19.5783909,113.1458242,109.2787555,134.0319235,123.7552016,123.3071601,116.0001964,115.8333739
413.4331942,14.20803191,17.84087973,16.3742572,17.47674719,20.56743315,20.83589007,22.20764436,19.37491926,17.1388548,39.58952332,17.90264501,23.98309327,27.73462731,22.07159928,24.02225165,27.26634156,26.12348211,19.53881927,24.59186475,25.60392714,30.61418098,27.81657732,28.78584808,22.17777096,23.67507428,31.46799509,23.88983981,22.24276579,30.61539207,34.97650497,22.01104508,16.90753779,53.18636158,56.59596628,72.01104508,46.45919455,53.52788722,62.99371851,23.2915644,64.68277677,25.53126211,31.7820695,25.98420747,95.99413835,15.45060393,17.50742798,17.24906343,19.17468673,113.0328769,109.3330158,133.6552125,122.9072471,123.4465831,115.5026805,115.394549
413.648534,13.32681267,17.14259586,16.1012771,17.08891964,20.45859376,19.10515769,22.19293223,18.03839242,16.58555593,38.7645721,17.81334987,24.34475245,27.50210729,19.77432129,24.01633348,27.32517455,24.26642492,18.67535029,23.97259729,26.20990187,28.0535808,26.09419979,28.37722856,19.82203349,22.17026894,30.8689982,22.01997551,22.2326924,30.13780874,35.21359162,19.81288866,17.73780556,53.05556881,56.76519236,72.5420265,45.04469043,53.09731698,63.30931819,21.98896258,64.60072841,25.14075099,30.0101786,25.93317111,93.76997948,15.24842152,17.19666969,17.16963278,19.25227031,111.5749797,108.9698936,134.4497988,121.1504207,121.7488112,113.6611957,114.9929008
413.863857,12.79378913,16.80851399,16.51472485,16.89346506,20.11413334,19.17416543,21.63027405,17.98091747,16.42112135,37.95582544,17.49756159,24.12177894,27.13754208,19.35036026,24.49737281,26.65064657,24.69362552,18.63142246,23.68719127,26.71318,28.40394236,25.9698581,28.1412233,19.58672875,22.11402322,30.57530755,22.36415694,22.32404115,30.13836013,34.87280936,20.20144417,17.826747,52.38334959,56.91171381,73.16175314,44.49509172,52.70073624,63.66099802,22.17498348,64.41179247,25.58915143,30.272866,26.50080232,93.46427335,15.81938458,17.70561306,17.90894503,19.61111286,111.2910204,109.0720668,134.4087248,120.9467325,121.8300664,113.6409401,115.6903892
414.0791634,12.24786923,16.21860908,16.42086458,15.95575562,19.74588209,18.96912652,20.94564285,18.31750179,17.09452494,37.32558414,16.71873893,24.15457987,26.94169218,19.11471901,24.55594293,26.96097334,23.79571407,17.86852605,24.22619563,25.9339561,28.55147285,25.77852629,28.19654198,19.24890019,22.29414403,30.96437313,22.40117418,21.36864804,30.38908607,34.60930061,20.43174074,17.80005824,52.55849276,56.81805662,72.78994546,44.39508291,53.00392706,63.39175396,21.47016928,64.43451093,25.12650806,30.74873885,26.43762739,93.10796666,15.6740145,17.54074622,18.14829972,19.27329676,111.3735274,108.5447048,134.3547105,120.7681774,122.9717393,113.5660714,114.8057679
414.294453,11.93723197,16.74814815,16.87758285,15.76803119,19.29005848,18.99181287,21.06159844,18.33606238,17.22066277,37.76179337,16.30604288,23.78986355,26.84522417,19.44522417,24.29902534,27.2748538,24.19454191,18.41832359,23.82534113,26.0545809,28.87602339,26.16920078,28.6460039,19.33489279,22.46861598,30.42534113,22.1337232,20.92319688,30.34697856,34.80194932,20.22300195,18.15282651,52.33723197,57.21130604,73.19298246,43.9957115,52.63664717,63.39493177,21.02378168,64.84366472,24.76296296,29.98362573,26.26471735,93.39454191,16.03118908,17.35360624,17.44366472,19.37426901,112.0491228,108.8612086,134.0479532,121.1341131,123.4136452,113.1520468,114.9298919
414.5097259,12.3391602,16.74013251,16.92428172,16.16364856,19.29806197,19.46515315,21.61407753,18.33932303,18.0667822,38.12004978,16.20474291,23.91885029,26.88152034,20.55609185,24.67715736,27.14243069,24.47246097,18.49672214,24.68995088,26.14569886,29.38478656,26.36551486,28.37991339,19.28216699,22.49411692,30.09889782,22.35765266,21.46637048,30.81223371,34.33510504,20.14514835,18.72157802,51.73197179,57.23900242,73.17159217,43.43207608,51.70212024,63.0201246,20.71465401,64.36499537,23.29390602,29.67477311,25.5382003,93.52725214,15.87598811,16.72229911,17.240243,18.84757485,111.5986865,108.242131,133.9078789,121.6156283,123.8017702,113.4967803,114.6136474
414.7249821,12.84576778,16.72367015,17.37081985,16.1472304,20.10352858,20.14426366,22.0096227,18.453758,17.99875489,38.03157353,16.332844,24.0744299,27.18105588,20.67112959,25.80029053,27.87931657,24.99788639,18.52984805,25.28841202,25.99704863,30.08208502,26.08005595,28.50648303,19.54822495,22.94691374,30.47022112,22.73670538,21.71832848,31.78181371,34.2297612,20.49358615,19.43216841,51.14480935,57.47296498,73.65093883,43.88166845,52.07941034,63.60820543,20.94820497,65.24106711,23.76468961,29.71508504,25.65963923,93.46893758,16.08689637,16.75595078,17.40425336,19.29728151,111.8919521,108.6546665,134.4657172,122.5157368,123.6935954,114.0182462,114.0143961
414.9402216,12.33003058,16.08246555,16.8363969,15.59298423,19.52797009,19.49888441,21.26698737,17.71088072,17.49656521,37.08844725,15.71812918,23.47749878,27.14344214,19.73998936,25.42011581,27.93832306,24.44191858,17.82148283,24.49741099,25.98920003,30.21657348,25.8529566,27.90617573,18.97993471,22.75762829,30.19016675,22.03584427,20.74803767,31.53614469,33.88940554,19.94626804,19.15789313,51.30177537,57.62370023,73.84432274,43.20792049,51.8345025,63.05200595,19.81691332,65.0263876,23.63670459,28.75654906,24.8273038,93.17749534,15.36374317,16.3484464,17.16322805,18.58077207,111.7831433,108.9721658,134.5671783,123.1690375,124.1778513,113.8111038,114.213516
415.1554444,12.04453673,15.61839182,16.56386219,15.24928813,18.92582046,19.45752826,21.16143611,17.32688006,17.50513386,37.00083211,16.09360806,23.05352194,26.64531693,19.85182414,24.5543655,28.03852114,24.53642561,17.82423488,25.11279229,25.70251846,29.74510088,25.65098898,27.9320269,19.26247967,22.94092051,30.63675158,22.81648638,21.20953028,32.45058896,33.97395281,19.79456918,20.24879192,52.30317651,57.4671929,73.665005,43.30765766,52.16461948,63.48163642,20.32055148,65.80313452,23.78295023,29.81724214,25.30287878,93.31949035,15.46723871,16.28560305,17.30664997,18.24410465,112.5560144,109.5886803,135.3744093,124.1948043,125.359752,114.0328109,114.2094642
415.3706505,11.93597723,15.79492018,16.06466193,15.25391487,18.72060994,18.91426093,20.8054968,17.13678075,16.95834792,37.0828324,15.86302141,22.83978329,26.72155347,19.98980384,24.40991615,28.16461475,24.46127741,17.52864817,25.28305763,25.76204897,29.38587147,25.70574181,27.78149777,19.76837972,22.45552495,30.06688378,22.79146566,21.75358768,32.11220344,34.00648293,19.83876368,20.96909193,52.23136157,59.28763829,75.95189542,45.91620885,55.03606702,66.2419534,20.11573405,65.94443853,23.62618131,30.20460806,25.03728447,93.366027,15.20407542,16.64789761,17.47272146,18.40217011,112.9601589,110.1756175,134.6011322,124.5213891,125.8309111,113.9919496,114.8193915
415.5858398,12.10246448,15.97020397,16.11532923,15.58509291,18.53257193,18.42032661,20.72645777,16.99363943,16.33981988,36.69930725,16.31789992,22.71285984,26.78505966,20.45170239,24.01709757,27.15240798,24.09268365,17.66786723,25.13010253,25.19321691,28.97478826,25.77107245,27.66601537,20.18752905,22.78806798,30.51107525,23.05299718,21.51104124,32.27260874,34.64072049,19.33869743,21.72419397,52.37623725,59.30710245,76.29318327,46.93819705,55.75682448,67.17334533,20.50801401,66.32262405,23.85269786,31.37502409,25.0824833,93.10541612,16.25289589,17.9524488,17.95131501,19.09568819,113.4834221,110.682958,134.7106376,127.6308678,126.6078103,113.8598407,115.3157075
415.8010125,12.68376338,15.66233796,16.17832335,15.65067939,18.6913076,18.23248677,20.4491179,17.32612759,16.27948958,36.1776464,16.26745494,22.56270238,26.72744162,20.41038139,23.81656193,26.71653523,23.56421047,18.01661533,25.16857905,25.28516467,29.14114006,25.72819003,27.66275917,20.02527275,23.12645027,30.50368749,22.88162046,21.14186214,32.52061873,34.48113757,19.58149523,21.52997943,52.49662466,59.21759766,76.53131452,47.09494959,55.54289411,67.39739525,20.6375353,66.87351212,24.54277752,31.48563928,24.84251539,92.99245202,16.04142926,17.68378219,18.36223528,19.56457151,113.4077225,111.0560777,134.496933,127.0948744,127.1866385,113.6062941,114.6448962
416.0161685,13.7858477,16.65403917,17.06136962,16.15481558,18.88497978,20.35827076,20.55518465,18.90823438,16.94284621,37.01681082,17.40381225,22.66797693,27.118981,22.60346418,24.30367498,27.83462234,25.61718439,19.15315775,25.63743839,25.76833925,31.77402537,28.14105786,28.34434801,22.30715566,24.68324994,30.70956514,24.39519305,21.1144201,33.07703271,34.22775998,21.52812681,21.10166758,52.60939035,58.66871207,76.15541569,48.49970369,55.54509516,66.90946462,22.14249814,67.10862895,25.43752391,33.45398216,24.4784595,94.85435874,15.10610846,17.61685433,18.47877456,19.00500349,114.7370356,111.3774971,134.1118621,129.0701163,129.4493162,115.0911055,115.2926956
416.2313077,14.31491477,17.3012075,17.15912674,16.56149723,19.32928978,20.86843618,21.53098511,18.9471927,17.17693321,37.9860145,18.11993397,22.63201825,27.56960288,22.55856658,24.40895517,28.49442621,26.04566617,19.45949956,26.40810194,25.69844008,31.72036429,28.29113572,28.74779738,22.43429229,25.05443956,30.5711053,24.32585833,20.55533916,33.53476898,34.41730195,21.31656558,20.75974255,53.23428487,58.98614434,75.28314136,48.91399106,56.38862612,66.36506965,22.39200193,67.57961902,24.80700388,33.24689778,23.68482555,94.65509246,15.14328641,17.59761097,18.15591787,18.69567637,114.8071894,111.1323799,134.2206889,129.3884592,129.4500399,115.0030605,114.3804624
416.4464303,14.77128772,17.86844067,17.35339467,17.19848273,19.58839753,21.57003974,22.37174522,18.57097356,16.97552536,38.18651687,18.6060821,22.71197238,27.4729809,22.78617085,24.56331483,28.51175955,26.13197918,19.81895572,26.44325083,26.34371629,31.84272819,28.33694071,29.18244138,22.34966665,25.11310743,30.00152016,24.20462854,20.73286377,33.4953635,34.31878561,20.84036108,20.91347372,52.86152755,58.2758446,74.73632395,49.02745706,55.68034573,65.9457953,22.75540563,66.82025148,25.22929139,32.70632605,23.50861064,93.8958181,14.97723374,18.09646526,18.02480039,19.54424039,113.2142056,110.4004546,132.5883324,128.0336318,128.6912837,114.3793026,114.6356136
416.6615361,15.81659671,18.73305162,17.69135903,18.02437369,20.2001642,22.94069354,22.87316655,19.38593093,18.03645746,38.55008903,19.71610234,23.48446346,28.43667924,23.24776361,25.3531839,28.84681681,26.5747115,20.64833013,27.98922411,27.08294091,32.2146363,28.87382761,30.01823229,22.96237325,25.22772587,30.80865341,24.66369785,20.87578944,33.93906223,34.211658,21.86843611,20.70661658,52.94613124,58.89099368,74.7630336,49.30145112,55.50149448,66.26529575,23.12976909,66.88832103,25.79459713,33.5939638,23.8508862,93.48400144,15.27495922,18.49030988,18.4984842,20.05515888,112.462638,109.7597816,132.6325928,127.0975125,128.6072737,114.9696662,114.7111556
416.8766253,15.21465231,21.23068272,19.99316643,20.04904508,22.65363069,25.30555299,25.40449734,19.69597745,20.28323712,39.93330154,21.49797484,25.64651951,30.85569072,25.09947823,25.46820612,30.9193995,28.22298783,20.72884264,30.11147256,29.40747279,32.23308158,31.50630325,29.63098738,24.80905163,25.27316472,30.40866155,24.20862311,23.02484998,33.61296385,34.95013632,22.04323655,19.88959518,54.0399906,58.41560901,74.33354926,51.70874768,57.78813095,68.4331912,22.47816462,68.50188279,25.94264075,33.63289508,23.94061915,93.20166853,15.02850879,18.68339941,17.90501342,19.33436786,112.420364,112.2954379,132.6979065,127.6962337,129.5227892,114.935615,111.9630664
417.0916978,15.18502526,21.48406371,20.14934019,19.92150337,22.05242704,25.33903452,25.50508508,19.42721333,20.13424468,39.88583585,21.44650048,25.60689198,30.69934317,24.76610743,25.35342791,30.26016928,27.94283367,21.08947422,30.37145475,29.30283339,32.20854265,32.52309086,29.68302949,25.23722762,25.15648422,30.58244077,23.79613344,23.10314443,32.74355545,34.87026642,22.34029482,19.59537024,53.8639228,58.09768547,73.67519387,51.29979323,57.39205836,68.30716194,22.79667056,67.9550505,25.78031476,33.7079125,23.26252488,92.43188592,14.3031669,18.97153971,17.65612439,19.15724953,111.2468536,111.5252428,131.8090383,126.5835361,129.0742945,113.5361046,112.9077872
417.3067535,15.04111419,21.18285031,19.87846618,19.89237961,21.6962559,25.18783131,25.45183866,18.82382814,19.74141889,39.78649841,21.14111001,25.24070235,30.01961794,25.02713119,25.05287104,29.97335578,27.47832983,21.36163789,29.83943901,28.24252501,31.79984139,31.93967136,29.4376887,25.13669946,24.53668276,30.78555229,23.20238476,23.18951484,32.14454663,34.84862187,22.2166182,19.4516717,53.88949953,57.87187122,73.24760341,50.39479359,56.77479721,68.16398369,22.57384553,67.72466712,25.96872261,33.68337206,23.03994546,92.06725752,14.43414078,18.90591738,17.35387419,18.71008585,110.0221919,110.4834221,131.914975,124.9874779,128.7214949,113.3349798,113.7958899
417.5217926,15.61954595,21.68436634,19.79380024,19.88364688,21.88815642,24.86479974,25.41248558,19.29602919,19.57314239,39.77349008,21.51327906,25.07822854,30.91309661,25.06824558,25.21007246,29.39499819,27.36880153,21.19003769,29.54439835,28.55470834,31.82016902,32.11518271,29.17812699,25.0916539,24.00110157,30.43597997,22.64032083,23.3301778,32.0360075,34.74345514,22.53739307,19.42511919,54.01710873,57.90908621,73.68526136,50.46902701,57.28429061,68.09927882,22.81037539,67.19014097,26.19253343,33.44257216,22.48851099,92.30589167,14.88906866,18.88053151,16.7851426,19.15213687,109.6277044,111.1089692,132.5203532,125.0692783,129.0913785,113.9713248,113.8774394
417.736815,15.5673554,21.81344475,19.74452168,19.41594209,21.86473189,25.14574095,25.16078517,18.9478615,19.89428012,39.88703153,21.39015492,24.8421211,30.48644139,24.53884317,25.3464446,28.7652451,27.10832869,21.38468429,29.00697847,28.08175853,31.87632278,31.77819339,29.50104455,24.49542006,23.79894075,30.22145785,22.54958611,22.82585282,31.92179737,34.41093305,22.24288904,19.15164239,53.72772001,56.01991309,71.42725262,48.00783667,55.10153143,65.78122275,22.98073997,66.71840969,26.17114175,33.58999696,22.16322302,92.02006353,14.77958498,18.33515118,16.75619121,18.818276,108.5670032,110.8427844,132.6206701,124.8999046,129.6815753,113.9347149,113.6457783
417.9518206,15.57078545,21.53956947,19.44325935,19.6388285,22.09214618,25.69123284,25.40453461,18.79887096,20.58663918,40.23775474,21.03272797,24.65161046,30.24154326,23.97172609,25.96700923,28.80736951,27.39742859,21.26686485,29.13297678,28.4844927,32.16583445,31.38458178,29.59954401,24.05261595,23.48604565,29.63981829,22.52731313,22.85633347,31.60779683,33.96384189,22.50956514,17.96403302,53.96070186,55.88055606,71.3404166,47.59429471,54.63102962,65.36719558,23.03756771,66.36040015,25.37040387,32.67847818,21.51158227,91.95879737,14.18098167,17.56606858,16.69539337,18.31011874,108.5118656,110.8146667,133.2549464,121.9805387,129.9572342,114.637651,113.0453731
418.1668096,15.19740582,21.4342659,19.00525092,19.56532708,21.62028518,24.62518627,24.8892462,18.36141563,20.28955769,40.57978815,20.87788994,23.47812339,29.88822024,23.43775754,25.20309068,28.57532099,27.01080796,20.58826497,29.04928334,28.21337388,32.27014172,30.79611546,29.11117764,23.88918229,23.54069046,29.78057797,22.65701474,23.21305432,31.49276274,33.91101349,22.42524749,18.03714331,53.64554075,56.21987278,71.3516841,48.02257796,54.62104877,64.77810556,22.75759298,66.38231168,24.83374316,32.93718737,21.8396063,91.90866554,14.28681954,17.79797565,16.45883861,18.40447254,108.4852379,110.6323647,133.7458499,122.472341,130.2246023,115.2791467,113.8047075
418.3817819,14.55928761,20.8738469,18.21418107,19.29596487,21.54171031,24.21754228,24.13165969,17.83663448,20.23999973,39.71446566,20.32116719,23.01215491,29.38632682,23.06806279,24.9450183,27.99300815,26.93884149,19.56270608,28.46755154,27.56932072,31.1800941,30.05452702,28.54703503,23.07782983,22.74204576,29.95719342,22.56657584,23.28091689,30.94029645,33.33524184,22.01490652,17.73525935,53.53179508,56.66533072,71.60553286,47.81875069,54.64422717,64.91005904,21.95360993,66.52498846,24.26873503,33.09578098,22.01962165,91.9118811,14.58892552,17.88546968,16.58847422,18.76416642,108.5175318,110.7110741,133.6646268,122.4604856,130.480572,115.6656574,114.2017134
418.5967375,14.683866,20.66859748,17.97345752,19.44116822,21.50569612,23.98860437,23.74426755,18.22725691,20.47630473,39.69679253,20.03494388,23.24038621,29.37280122,23.10757241,24.7712933,27.64081473,26.73240893,19.38371696,28.13016428,27.54078195,31.42752862,29.78408465,28.16598683,23.20523955,22.71893154,29.82261079,22.12988716,23.40462922,30.67728276,33.34403504,21.93218724,17.99373443,53.82946439,56.29716495,71.8509106,48.45270241,54.58545537,65.45320595,21.54996739,66.07198981,24.41779908,32.95877365,22.20051841,92.48605117,14.45879224,17.36244648,16.90891948,18.56926087,108.6214063,110.8576121,133.942542,122.1991666,131.4592958,115.7852404,114.9854488
418.8116764,14.82136935,21.01608657,18.59024248,19.72990532,21.91143926,24.72303621,23.62499408,18.81797202,20.54641554,40.19172594,20.36842782,23.36241143,30.0129261,23.25582182,25.45393637,27.88282588,27.36476655,19.68997652,27.97689543,28.02020804,32.10546619,30.35875016,27.80161475,23.89908164,23.28018516,29.87825098,21.63464467,23.55765652,31.01114623,33.98922599,21.97776169,18.10026867,53.88053843,57.13439765,72.11412871,48.42213545,54.80905233,65.35194873,21.72262339,66.0726975,24.66009759,33.32634015,22.03528624,93.1231093,14.74117337,17.3230105,17.23401663,18.68532718,109.0283088,111.3289524,134.7292624,123.1116721,132.7927154,116.1264999,114.9034802
419.0265986,14.54807614,20.392421,18.29154369,19.23350302,21.9392245,23.53273673,23.23082234,18.37853023,20.19103192,40.5411443,19.73579107,22.90656901,29.61164063,23.21356042,24.93704476,27.34457502,27.13878584,19.28156562,27.02506025,27.98360456,32.38234816,30.24356232,26.80573231,23.99339308,22.64831713,29.02371991,20.87913948,23.61667705,31.05893423,33.77819447,21.12114484,18.08304676,53.83316184,56.69187133,71.67995722,48.25011508,54.87192332,65.00839403,20.94074084,66.20454361,24.22659825,32.89512875,21.6538951,93.43810078,14.41945791,17.12517939,16.80295687,17.75303945,109.2418971,111.226341,134.5316265,123.9845929,133.8441959,116.1219572,114.7306022
419.2415041,14.41792499,17.43756214,15.38843924,16.36462511,18.94054141,20.67171997,20.46086916,17.50829057,17.28676377,38.59036892,17.74883398,20.17595367,26.62458547,20.85154368,23.99028485,25.06222101,25.29742642,18.26828764,23.91888916,25.47524838,31.32902735,27.20842869,26.53050331,21.35131348,22.75353809,28.53024975,20.57163256,21.67826569,31.03510399,32.0456532,20.58464392,17.88928998,52.31668991,56.5917568,70.83619695,46.28442173,53.18878487,62.48623798,21.17015527,64.99676384,24.68222247,33.11825661,21.69528055,93.33251039,13.85309837,16.83670405,17.12195317,17.63773696,109.2484103,109.2570845,134.4927904,123.1945899,133.1299335,115.2840147,117.3338445
419.456393,14.90415986,17.48010162,15.63517484,16.8713089,19.22201723,20.66086139,20.37401999,17.54170959,17.61888516,38.68317937,17.8494182,19.82418543,27.0661027,20.95995813,23.92542124,25.17911026,25.99392532,18.19289918,23.96218728,25.73126339,31.20708558,27.12903557,27.04589794,21.04276454,22.9817594,28.27342014,20.72942509,22.71512277,32.21566763,32.39651683,20.67775389,18.61322451,52.2935719,56.95987864,71.66596557,46.41663548,53.04313551,62.77321975,21.62936514,65.18387991,25.34869779,33.36237078,22.02153629,93.49240996,14.61036273,17.56390171,18.07962002,18.09220659,110.1938001,109.9698916,134.8088331,123.527288,134.2954334,116.2678158,116.9715514
419.6712651,15.12762072,18.15984446,15.95062004,17.28298565,19.6265304,21.18549997,20.53393148,18.15688876,18.08825075,39.22547423,18.09481898,20.07842468,27.10084862,20.79042089,24.08504545,25.35796858,26.49887026,18.243261,24.75763228,26.85749566,31.55673638,27.31267406,27.47359571,21.19272503,23.74284063,28.08444117,21.29190531,22.79110399,32.93672166,32.51405601,20.94181861,18.93325364,52.78854238,57.25723819,71.81276601,47.27319899,53.59150859,62.60279281,22.31227996,65.35586674,25.32545584,33.97121801,22.71819663,93.48792759,15.49379959,17.90992328,18.20779255,18.45935579,110.91837,110.7390573,135.1108061,124.6637066,135.0073564,116.8810099,116.3880708
419.8861206,15.18014911,17.59779289,15.79400269,17.59615069,19.92708641,21.64843827,20.55276382,18.27372155,18.25204454,38.91713469,17.93838473,20.03744211,26.7018097,20.98860315,24.7659868,25.88957861,26.4370874,17.98863599,24.95615332,26.78720399,31.87112031,26.73005551,28.0310047,20.86576674,23.3264361,27.7879594,20.93506749,22.5539462,32.5082931,32.10267021,20.2049463,18.40115611,52.14832332,56.90774132,71.54990639,46.75206096,52.62259007,61.95060269,21.31080238,65.06256774,24.81098302,33.36781949,22.67316977,93.49591093,14.65825861,17.4759418,17.74821822,17.8717115,110.5990738,109.8134463,134.7167209,124.6743522,134.3613492,116.4170526,115.9676775
420.1009594,15.86997341,17.36432242,15.4036402,17.76459447,20.39988155,21.89390513,21.07058131,18.55863009,18.36370086,39.24944108,18.21368019,20.25962361,27.04472308,21.40934814,24.68669763,26.41339968,26.72320374,18.10694098,25.25586496,27.25201845,32.01851014,26.87810577,28.16288144,21.57108409,23.62418685,27.94321994,20.99670996,22.4822725,33.00519703,31.93910658,20.10830125,18.498752,52.24070995,56.85490301,71.30342249,47.08012926,52.75292801,62.29144362,21.88511867,65.08293442,25.4335467,33.77222242,23.14190783,93.34409403,15.15403966,18.00931365,17.80527253,18.29145663,110.5525381,109.4187594,133.9326567,124.5028328,134.0205213,116.0886586,115.8251092
420.3157814,15.9542726,17.2593046,15.90748118,17.88682245,20.49047666,21.4327149,20.98435051,18.34384004,18.41851402,39.4958064,18.49158556,20.79814629,27.03037917,21.91793554,24.75394442,26.97942139,26.96788378,18.39896418,25.49363348,27.64700038,32.65784894,27.40791544,28.18574272,22.22304125,23.87836794,27.99857703,21.03242389,23.06624832,33.91288463,32.2171763,20.31581005,19.24313272,53.03166754,57.51338844,71.53030386,47.74519827,53.04032075,62.97997263,22.17817276,65.45414921,26.0894229,34.59328319,24.00335873,93.74917875,15.5866715,17.93617778,18.33935319,18.77650045,110.7466437,109.0176045,133.1930659,125.0853302,134.6961602,115.8363326,115.8995566
420.5305868,16.48686702,17.01493204,15.90069568,17.87662945,20.43713823,22.18511648,21.06194069,18.03306951,18.6594683,38.89674637,18.2964635,21.38280245,27.47502546,22.28249244,24.73413171,26.94696043,27.25505158,18.31625795,25.24272155,27.76140656,32.38373151,27.87602285,27.99510885,22.17968897,23.55061475,27.73810018,20.73213949,23.17739345,33.74188667,31.89078568,20.1261737,19.53904457,53.4973932,57.4348938,71.69296882,47.5213828,53.79654491,63.58203046,22.6994531,65.85583889,26.40484773,34.75172324,24.28109406,93.83115328,15.55620828,17.92994678,18.92094669,18.4765292,111.0791491,109.2737031,132.5682669,124.9687918,135.06173,115.4438268,115.1639416
420.7453756,16.25436924,16.89629074,16.24526175,17.98479362,19.98090566,21.82690103,21.30180674,17.91004934,18.47314388,38.98825133,18.03441378,21.31939363,27.16106765,22.22072175,24.0811635,26.79268511,26.79770994,18.96023793,25.69601688,27.41419325,32.94495617,27.71474064,28.23198364,22.45029348,23.84374048,27.20346462,21.16927696,23.18266184,33.43173617,31.97422264,19.9975504,19.62414303,53.75056137,57.17874876,71.04067282,47.34547876,53.77128877,63.16017574,22.92890814,65.04574162,26.48397238,34.48632148,24.45614112,93.33990748,15.42056222,17.5514024,18.44456518,18.18704286,110.6287627,109.3590521,131.9465861,124.2099247,134.5789667,115.1875359,114.3056155
420.9601476,15.73146011,16.34552616,16.1162665,17.08702809,19.64886417,21.63505236,20.90979226,17.56897311,17.69453494,38.58121383,18.15555299,20.80953021,27.22036725,22.45307829,23.86486799,26.74029629,26.57881503,18.57284304,25.45063265,27.27315319,32.67231174,27.7710277,28.34230278,22.25099247,23.70182502,26.92145514,21.57383317,23.06058514,33.57467024,31.63783222,19.88874348,19.84626485,53.55961532,57.00569401,71.51089608,46.76303485,53.54774629,63.39310534,23.13710914,65.63791342,26.52665378,34.5707316,24.65603243,93.17312227,15.12551498,17.55335597,17.9625251,18.24644476,110.2745181,109.7101146,132.0854195,125.3288189,134.4192453,115.3079232,113.7495254
421.174903,15.62271646,16.10268998,15.17116037,16.96177075,19.55962352,20.74972051,20.90554796,17.45173721,17.74777813,38.42317613,18.2452393,20.88649891,26.72768607,22.36732807,23.62862478,26.85665749,26.61401635,18.90196299,25.34803545,27.04433744,32.3733863,27.09555127,28.51111403,22.14904474,22.96222043,26.92410985,21.79679351,23.26700518,33.12941485,30.73017182,20.39622017,19.66361257,53.75984461,56.91293024,71.37053206,46.96464372,53.32577617,63.50608633,23.01874301,66.22947543,26.20867762,34.78293455,25.14224329,92.20019611,14.9032246,17.54573333,17.98729647,17.62161723,110.4145197,109.5904143,131.3481729,125.2100079,134.6071212,115.6295866,113.6489039
421.3896416,15.8477914,16.18088793,15.32025875,16.49933942,19.75178233,20.793449,21.05425516,17.80648619,17.98440772,38.01101805,17.8569648,20.69093379,26.96897747,22.18472679,23.82808605,27.26374763,26.73808455,18.67833283,25.79083159,27.23632715,32.11623791,27.14160185,28.68369229,21.82109383,22.97680477,27.42827052,22.17849486,22.95281185,32.3318626,30.4685163,20.48933094,19.65300628,54.035173,56.86945358,71.56683119,47.06039984,53.58180028,63.31856367,23.55980158,66.03194486,26.32958171,34.6582411,24.92116612,92.16864842,14.9637925,17.50735367,18.04111826,17.91523332,109.9218516,109.6180452,131.4659363,125.3817056,134.4666093,116.0288289,113.5083618
